index,type_id,result_score
10151,2,5.59681211598e-05
10152,10,9.41341349971e-05
10153,10,0.000179298731382
10154,10,0.000104500322777
10155,10,0.000116239789349
10156,2,0.000314245873597
10157,10,0.00026626480394
10158,10,0.000108576619823
10159,10,8.69331997819e-05
10160,2,6.10339338891e-05
10161,2,7.6735886978e-05
10162,2,0.000902554602362
10163,10,0.000153979548486
10164,10,0.00035329136881
10165,10,0.000693928450346
10166,2,8.17672116682e-05
10167,10,0.00509904650971
10168,10,0.00160394643899
10169,10,0.000114891729027
10170,2,7.03276673448e-05
10171,2,0.000113130772661
10172,10,0.000305947178276
10173,10,0.00201849988662
10174,2,0.000840613385662
10175,10,0.0121799083427
10176,10,0.00143713667057
10177,10,0.0012918272987
10178,2,0.000309404655127
10179,10,0.00209176097997
10180,10,0.000313222029945
10181,10,0.00221082661301
10182,10,0.00092045130441
10183,10,0.000575932848733
10184,10,0.000909038237296
10185,10,0.00033317488851
10186,10,0.00229626172222
10187,2,0.00129976659082
10188,2,7.43160926504e-05
10189,2,6.68994980515e-05
10190,2,6.15710523562e-05
10191,2,7.23260309314e-05
10192,2,9.53900816967e-05
10193,10,0.000754101667553
10194,10,7.19623785699e-05
10195,10,0.000128299143398
10196,10,0.000103263388155
10197,10,0.00015483230527
10198,10,0.000148561710375
10199,10,0.000122538142023
10200,10,0.000303013861412
10201,2,7.18845258234e-05
10202,10,9.49891473283e-05
10203,10,0.000136083166581
10204,10,0.000116438808618
10205,10,9.79095057119e-05
10206,10,0.00010749912326
10207,10,0.000124715661514
10208,10,9.58137170528e-05
10209,10,0.000158533090143
10210,10,0.000120711782074
10211,10,0.000131493157824
10212,10,0.000175576060428
10213,2,8.82554450072e-05
10214,2,5.60085391044e-05
10215,10,0.00100570661016
10216,5,0.00119851704221
10217,2,0.00010374285921
10218,2,0.000104226142867
10219,10,0.00267073279247
10220,10,0.00114446785301
10221,10,0.00567292235792
10222,10,0.00092338694958
10223,10,0.000596324854996
10224,10,0.00216757645831
10225,10,0.0015673028538
10226,2,0.000619466591161
10227,2,0.000469293794595
10228,2,0.000870923278853
10229,10,0.0367697887123
10230,10,0.00697335461155
10231,5,0.00375001551583
10232,5,0.000420348136686
10233,10,0.00703551666811
10234,10,0.0091738216579
10235,10,0.00926095806062
10236,10,0.00256959418766
10237,10,0.219527825713
10238,5,0.00623588170856
10239,10,0.000788882083725
10240,10,0.00616535637528
10241,10,0.000101774341601
10242,2,0.000187279030797
10243,5,0.000978486146778
10244,2,7.67056044424e-05
10245,2,6.6632659582e-05
10246,2,7.28243321646e-05
10247,2,5.32960584678e-05
10248,2,6.61289086565e-05
10249,2,5.51446210011e-05
10250,10,0.00125015340745
10251,10,0.000100038909295
10252,2,9.04421249288e-05
10253,2,8.57723935042e-05
10254,2,8.25472088763e-05
10255,2,0.00012920385052
10256,10,7.02824108885e-05
10257,2,6.292375474e-05
10258,2,7.62961280998e-05
10259,10,0.000265074311756
10260,10,0.00118653092068
10261,10,0.00129597971682
10262,2,0.00111892411951
10263,2,0.000598123879172
10264,2,0.00014035103959
10265,2,8.2954786194e-05
10266,10,0.00991061422974
10267,10,0.00103990384378
10268,10,0.0039458470419
10269,2,0.00297028687783
10270,2,0.00155234662816
10271,10,0.000160979630891
10272,10,0.000561916385777
10273,2,0.000430111773312
10274,2,0.000176251865923
10275,2,0.00134841550607
10276,2,0.00047174107749
10277,10,0.000526163552422
10278,10,0.0130308987573
10279,10,0.00167982408311
10280,10,0.00130283972248
10281,5,0.000684191880282
10282,2,0.000865134759806
10283,10,0.000287800241495
10284,2,0.00073111342499
10285,2,0.00149806065019
10286,10,0.000943531165831
10287,10,0.0237161312252
10288,10,0.00214848923497
10289,10,0.00489913672209
10290,2,8.97833888303e-05
10291,2,7.49122773414e-05
10292,2,8.26999021228e-05
10293,10,9.47784210439e-05
10294,10,8.80270745256e-05
10295,2,0.000127175517264
10296,10,0.00164440087974
10297,2,0.00129799568094
10298,2,8.31620636745e-05
10299,2,0.000175322624273
10300,2,6.88527652528e-05
10301,2,0.000229975252296
10302,2,0.000127606865135
10303,2,7.62300915085e-05
10304,2,9.58518285188e-05
10305,2,6.98674339219e-05
10306,2,8.57731283759e-05
10307,10,9.64249848039e-05
10308,10,0.00011350204295
10309,10,0.000198678593733
10310,2,0.00200338196009
10311,10,0.00250576226972
10312,2,0.000832314195577
10313,2,0.00206181709655
10314,0,0.00165740703233
10315,2,0.00232954812236
10316,10,0.00351031706668
10317,2,6.15710523562e-05
10318,2,6.74953771522e-05
10319,10,0.00289027485996
10320,10,0.000415631220676
10321,2,0.000224043309572
10322,10,0.0027370643802
10323,10,0.00260020815767
10324,10,0.000353520619683
10325,2,6.32903684163e-05
10326,10,0.00164527713787
10327,10,0.000719153205864
10328,2,0.000851871911436
10329,10,0.00246428442188
10330,2,0.000624653650448
10331,2,0.000110780485556
10332,2,0.000292997719953
10333,2,0.00176816491876
10334,10,0.000856452505104
10335,2,0.000137309980346
10336,10,7.56732042646e-05
10337,2,8.34751044749e-05
10338,2,9.06893765205e-05
10339,2,9.03401596588e-05
10340,10,0.00415873341262
10341,10,0.00149947567843
10342,10,0.000825169845484
10343,2,0.00030270460411
10344,10,0.000381561345421
10345,10,0.00230422290042
10346,10,0.000643347681034
10347,10,0.00057435274357
10348,10,0.00048869906459
10349,10,0.000501382572111
10350,10,0.00110543600749
10351,10,0.000702844932675
10352,2,6.81671808707e-05
10353,2,7.75026201154e-05
10354,10,0.00158734968863
10355,5,0.000225166513701
10356,10,0.000119428092148
10357,10,0.00022993600578
10358,10,0.000110926994239
10359,10,0.000195147411432
10360,10,0.00054806744447
10361,2,0.000590616371483
10362,2,0.000114430658869
10363,10,0.000476623070426
10364,10,0.000412071938626
10365,2,0.000257685838733
10366,10,0.000106186584162
10367,10,9.79032483883e-05
10368,10,0.00179410364944
10369,10,0.00764878001064
10370,10,0.00010816512804
10371,2,0.000198891066248
10372,10,0.000401642784709
10373,2,9.94231304503e-05
10374,2,0.000122815734358
10375,10,0.00283025577664
10376,10,0.000642251397949
10377,2,0.000237435073359
10378,10,0.000239766406594
10379,10,0.000129840147565
10380,10,0.00108599558007
10381,2,0.000147362763528
10382,2,0.00197330187075
10383,10,0.000492935185321
10384,10,0.00100444979034
10385,2,0.000735330686439
10386,10,0.000722553697415
10387,10,0.000827382667921
10388,10,0.00144363485742
10389,10,0.000267947616521
10390,10,0.000234850595007
10391,2,0.000149294035509
10392,2,0.000289131916361
10393,2,0.000139469077112
10394,2,0.000186913312064
10395,10,0.00286016147584
10396,10,0.000998841482215
10397,10,0.000351600814611
10398,2,7.77722598286e-05
10399,2,7.84692383604e-05
10400,10,0.00367882545106
10401,10,0.000143502402352
10402,10,0.0053476751782
10403,10,0.000431033840869
10404,10,0.00034690531902
10405,10,0.000291164295049
10406,10,0.000219493114855
10407,10,0.000542500813026
10408,10,0.000262797722826
10409,10,0.000159260947839
10410,10,0.000230957273743
10411,10,0.000315681507345
10412,10,9.33935370995e-05
10413,10,0.00168137636501
10414,10,0.000484612042783
10415,10,0.000222167960601
10416,10,0.00115981791168
10417,10,0.000882463355083
10418,10,0.00184473302215
10419,10,0.00146071065683
10420,10,0.0028968192637
10421,10,0.000124252372188
10422,10,0.000332089723088
10423,10,0.000101646895928
10424,10,0.000101521836768
10425,10,0.000120926066302
10426,10,0.000103426580608
10427,10,0.000293765799142
10428,10,0.00117718812544
10429,10,0.00171697337646
10430,10,0.00411699851975
10431,10,0.00151301256847
10432,10,0.00450742570683
10433,10,0.000979388947599
10434,10,0.0124587034807
10435,10,0.00142200209666
10436,10,0.000601691717748
10437,2,0.000305582507281
10438,10,0.000128784653498
10439,2,0.000419415940996
10440,10,0.00247049424797
10441,10,0.000469411257654
10442,10,0.00193599611521
10443,10,0.000202041002922
10444,10,0.00402903044596
10445,10,0.000422319193603
10446,10,0.000343218038324
10447,2,0.000135354959639
10448,10,0.000129102481878
10449,10,0.000126328974147
10450,10,0.000337808363838
10451,10,0.000394215807319
10452,5,0.000863736204337
10453,10,0.000164828277775
10454,5,0.00148155877832
10455,2,0.0019574156031
10456,2,0.000395855080569
10457,10,0.000561145716347
10458,10,0.000234116188949
10459,10,0.00049415481044
10460,10,0.00160614633933
10461,2,0.000326669891365
10462,2,0.000363208993804
10463,2,0.000112969719339
10464,2,8.35560931591e-05
10465,2,0.000112288806122
10466,2,0.000146507969475
10467,2,0.000101064484625
10468,2,0.000164779703482
10469,2,9.68022577581e-05
10470,2,0.000109843254904
10471,2,0.000163968463312
10472,2,0.000180556104169
10473,10,0.000490176840685
10474,10,0.00024111046514
10475,10,0.000467109377496
10476,2,0.00048571152729
10477,2,0.000166108773556
10478,2,0.000218405461055
10479,10,0.000933524570428
10480,10,0.000435713212937
10481,10,0.000303096778225
10482,10,0.000369702378521
10483,10,0.00106651708484
10484,10,0.00117146642879
10485,0,0.00877222325653
10486,2,0.000164212702657
10487,10,0.00803616736084
10488,2,0.00145051139407
