index,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id,type_label,result_score
10192,2,0,0.000247512361966,2,1,0.910347402096,2,0,0.000160666342708,2,0,9.53900816967e-05,2,0,0.00907431636006
10193,10,0,0.00400233594701,10,0,0.138391420245,10,0,0.0442512743175,10,0,0.000754101667553,10,1,0.156984627247
10194,10,0,0.00037583016092,10,0,0.635744392872,10,0,0.000150269799633,10,0,7.19623785699e-05,10,1,0.239912346005
10195,10,0,0.000197040673811,10,0,0.0154057499021,10,0,0.00106779648922,10,0,0.000128299143398,10,1,0.99674987793
10196,10,0,0.000481564115034,10,0,0.00719442171976,10,0,0.00323333428241,10,0,0.000103263388155,10,1,0.995704829693
10197,10,0,0.000388165091863,10,0,0.0226995702833,10,0,0.000802427646704,10,0,0.00015483230527,10,1,0.982125163078
10198,10,0,0.00026747744414,10,0,0.00047034554882,10,0,0.000264965405222,10,0,0.000148561710375,10,1,0.997652471066
10199,10,0,0.000115324641229,10,0,0.00740085914731,10,0,0.00132769485936,10,0,0.000122538142023,10,1,0.98836261034
10200,10,0,0.00051857350627,10,0,0.28236156702,10,0,0.000555136415642,10,0,0.000303013861412,10,1,0.659544587135
10201,2,0,0.000532493402716,2,1,0.143123060465,2,0,0.00126262090635,2,0,7.18845258234e-05,2,0,0.605190098286
10202,10,0,0.00100960035343,10,0,0.0121249658987,10,0,0.000694193644449,10,0,9.49891473283e-05,10,1,0.990686118603
10203,10,0,0.000182553805644,10,0,0.000211305916309,10,0,0.000205378630199,10,0,0.000136083166581,10,1,0.999523639679
10204,10,0,0.000575046171434,10,0,0.000174656364834,10,0,0.000226465897867,10,0,0.000116438808618,10,1,0.99972063303
10205,10,0,0.000322175008478,10,0,0.000114181602839,10,0,0.000207118209801,10,0,9.79095057119e-05,10,1,0.999522089958
10206,10,0,0.000471867446322,10,0,0.00313797406852,10,0,0.000254985759966,10,0,0.00010749912326,10,1,0.996776282787
10207,10,0,0.000398095784476,10,0,0.00545663479716,10,0,0.001508804271,10,0,0.000124715661514,10,1,0.99402821064
10208,10,0,0.000471650710097,10,0,0.761737167835,10,0,0.000362329505151,10,0,9.58137170528e-05,10,1,0.129086300731
10209,10,0,0.000213766033994,10,0,0.00824530236423,10,0,0.00417757965624,10,0,0.000158533090143,10,1,0.983402490616
10210,10,0,0.000372695620172,10,0,0.00170457875356,10,0,0.00518996128812,10,0,0.000120711782074,10,1,0.996941030025
10211,10,0,0.000857594131958,10,0,0.0066507961601,10,0,0.000475416571135,10,0,0.000131493157824,10,1,0.996066391468
10212,10,0,0.000255296647083,10,0,0.00200143503025,10,0,0.00256302393973,10,0,0.000175576060428,10,1,0.992849230766
10213,2,0,0.000235324449022,2,1,0.886280238628,2,0,0.000153797445819,2,0,8.82554450072e-05,2,0,0.0473489202559
10214,2,0,0.000153713146574,2,1,0.933896541595,2,0,0.000150927051436,2,0,5.60085391044e-05,2,0,0.105816282332
10215,10,0,0.00342538394034,10,0,0.217503145337,10,0,0.000947425840423,10,0,0.00100570661016,10,1,0.779542326927
10216,5,0,0.00136797304731,5,0,0.134920865297,5,1,0.0312958955765,5,0,0.00119851704221,5,0,0.340389847755
10217,2,0,0.00928413495421,2,1,0.232424512506,2,0,0.00131128693465,2,0,0.00010374285921,2,0,0.227565675974
10218,2,0,0.000442414544523,2,1,0.999599158764,2,0,0.000102953767055,2,0,0.000104226142867,2,0,0.00062726723263
10219,10,0,0.00083297980018,10,0,0.289649426937,10,0,0.129378676414,10,0,0.00267073279247,10,1,0.742604076862
10220,10,0,0.00370424264111,10,0,0.0571018382907,10,0,0.049687538296,10,0,0.00114446785301,10,1,0.569875657558
10221,10,0,0.00105078564957,10,0,0.241288974881,10,0,0.0788139626384,10,0,0.00567292235792,10,1,0.417944699526
10222,10,0,0.000499369343743,10,0,0.0637150928378,10,0,0.0904630720615,10,0,0.00092338694958,10,1,0.551240622997
10223,10,0,0.000810367637314,10,0,0.0970956981182,10,0,0.0697982087731,10,0,0.000596324854996,10,1,0.514781951904
10224,10,0,0.00707999104634,10,0,0.365353107452,10,0,0.060158174485,10,0,0.00216757645831,10,1,0.622748374939
10225,10,0,0.00199835165404,10,0,0.157905176282,10,0,0.0289966557175,10,0,0.0015673028538,10,1,0.19049243629
10226,2,0,0.0010167156579,2,1,0.950909495354,2,0,0.00252048298717,2,0,0.000619466591161,2,0,0.050293777138
10227,2,0,0.00112846319098,2,1,0.847883403301,2,0,0.00351997464895,2,0,0.000469293794595,2,0,0.065837547183
10228,2,0,0.000924975494854,2,1,0.910394966602,2,0,0.0028365124017,2,0,0.000870923278853,2,0,0.0487180575728
10229,10,0,0.00320425420068,10,0,0.00513556040823,10,0,0.00156248698477,10,0,0.0367697887123,10,1,0.916872859001
10230,10,0,0.00424978602678,10,0,0.00318941799924,10,0,0.00120418309234,10,0,0.00697335461155,10,1,0.869547843933
10231,5,0,0.0017091401387,5,0,0.0271494314075,5,1,0.311419904232,5,0,0.00375001551583,5,0,0.881706058979
10232,5,0,0.000983180478215,5,0,0.0399868637323,5,1,0.0692264288664,5,0,0.000420348136686,5,0,0.726495742798
10233,10,0,0.013763689436,10,0,0.0020497709047,10,0,0.0097207473591,10,0,0.00703551666811,10,1,0.98653447628
10234,10,0,0.00352775724605,10,0,0.00685037625954,10,0,0.0335994511843,10,0,0.0091738216579,10,1,0.803227782249
10235,10,0,0.0108302375302,10,0,0.00120608520228,10,0,0.0513655953109,10,0,0.00926095806062,10,1,0.977979004383
10236,10,0,0.00467665912583,10,0,0.00523574836552,10,0,0.0625578984618,10,0,0.00256959418766,10,1,0.86118042469
10237,10,0,0.0240121260285,10,0,0.00201160903089,10,0,0.0355004705489,10,0,0.219527825713,10,1,0.499034613371
10238,5,0,0.00503278663382,5,0,0.007009700872,5,1,0.039405990392,5,0,0.00623588170856,5,0,0.54709392786
10239,10,0,0.000845702656079,10,0,0.00296791247092,10,0,0.0104324026033,10,0,0.000788882083725,10,1,0.97169905901
10240,10,0,0.00786506291479,10,0,0.00379471690394,10,0,0.028989687562,10,0,0.00616535637528,10,1,0.9820125103
10241,10,0,0.000646417378448,10,0,0.00295244157314,10,0,0.00298865023069,10,0,0.000101774341601,10,1,0.989248514175
10242,2,0,0.00110731367022,2,1,0.988622248173,2,0,0.000375149655156,2,0,0.000187279030797,2,0,0.0184167213738
10243,5,0,0.00511717051268,5,0,0.0459623076022,5,1,0.0804686993361,5,0,0.000978486146778,5,0,0.621138811111
10244,2,0,0.000683840538841,2,1,0.991205513477,2,0,0.000230566729442,2,0,7.67056044424e-05,2,0,0.0024831246119
10245,2,0,0.000783902534749,2,1,0.983254909515,2,0,0.00018048689526,2,0,6.6632659582e-05,2,0,0.00375111680478
10246,2,0,0.000324664200889,2,1,0.764524817467,2,0,0.000125244332594,2,0,7.28243321646e-05,2,0,0.0746673196554
10247,2,0,0.000483290379634,2,1,0.949335098267,2,0,0.000145135447383,2,0,5.32960584678e-05,2,0,0.0118602542207
