index,type_id,result_score
10151,2,0.000841566652525
10152,10,0.000821407767944
10153,10,0.000440331234131
10154,10,0.000848208495881
10155,10,0.000636301585473
10156,2,0.000521454319824
10157,10,0.000613845593762
10158,10,0.000361274956958
10159,10,0.00134228391107
10160,2,0.000784524658229
10161,2,0.0050981589593
10162,2,0.00148732052185
10163,10,0.000287874339847
10164,10,0.000691879366059
10165,10,0.00142536032945
10166,2,0.00128127983771
10167,10,0.0210377946496
10168,10,0.00145615520887
10169,10,0.00193068443332
10170,2,0.000896305369679
10171,2,0.000567185401451
10172,10,0.0188114717603
10173,10,0.00398152321577
10174,2,0.00573822017759
10175,10,0.00118819007184
10176,10,0.00229152664542
10177,10,0.0013812877005
10178,2,0.00186236714944
10179,10,0.00202856468968
10180,10,0.000668739608955
10181,10,0.00674780784175
10182,10,0.00128145620693
10183,10,0.00160602934193
10184,10,0.00254580355249
10185,10,0.000245748291491
10186,10,0.00921032670885
10187,2,0.00128673121799
10188,2,0.00114592374302
10189,2,0.000453255692264
10190,2,0.000729716382921
10191,2,0.000615656957962
10192,2,0.000247512361966
10193,10,0.00400233594701
10194,10,0.00037583016092
10195,10,0.000197040673811
10196,10,0.000481564115034
10197,10,0.000388165091863
10198,10,0.00026747744414
10199,10,0.000115324641229
10200,10,0.00051857350627
10201,2,0.000532493402716
10202,10,0.00100960035343
10203,10,0.000182553805644
10204,10,0.000575046171434
10205,10,0.000322175008478
10206,10,0.000471867446322
10207,10,0.000398095784476
10208,10,0.000471650710097
10209,10,0.000213766033994
10210,10,0.000372695620172
10211,10,0.000857594131958
10212,10,0.000255296647083
10213,2,0.000235324449022
10214,2,0.000153713146574
10215,10,0.00342538394034
10216,5,0.00136797304731
10217,2,0.00928413495421
10218,2,0.000442414544523
10219,10,0.00083297980018
10220,10,0.00370424264111
10221,10,0.00105078564957
10222,10,0.000499369343743
10223,10,0.000810367637314
10224,10,0.00707999104634
10225,10,0.00199835165404
10226,2,0.0010167156579
10227,2,0.00112846319098
10228,2,0.000924975494854
10229,10,0.00320425420068
10230,10,0.00424978602678
10231,5,0.0017091401387
10232,5,0.000983180478215
10233,10,0.013763689436
10234,10,0.00352775724605
10235,10,0.0108302375302
10236,10,0.00467665912583
10237,10,0.0240121260285
10238,5,0.00503278663382
10239,10,0.000845702656079
10240,10,0.00786506291479
10241,10,0.000646417378448
10242,2,0.00110731367022
10243,5,0.00511717051268
10244,2,0.000683840538841
10245,2,0.000783902534749
10246,2,0.000324664200889
10247,2,0.000483290379634
10248,2,0.00033691120916
10249,2,0.000539486820344
10250,10,0.000787262280937
10251,10,0.000953665294219
10252,2,0.000624711974524
10253,2,0.0016009977553
10254,2,0.0031080332119
10255,2,0.000757545582019
10256,10,0.000311453273753
10257,2,0.000344853178831
10258,2,0.000743159791455
10259,10,0.00120448379312
10260,10,0.0163325872272
10261,10,0.00152033183258
10262,2,0.00304734101519
10263,2,0.00134073663503
10264,2,0.000261236156803
10265,2,0.000225953452173
10266,10,0.00736290821806
10267,10,0.00701195467263
10268,10,0.0162119045854
10269,2,0.000822857837193
10270,2,0.00302379881032
10271,10,0.000677552481648
10272,10,0.00347181526013
10273,2,0.00555322878063
10274,2,0.000521049660165
10275,2,0.000920894264709
10276,2,0.000852377328556
10277,10,0.000466659636004
10278,10,0.0034769566264
10279,10,0.00170079700183
10280,10,0.00145159324165
10281,5,0.000920436403248
10282,2,0.0105771385133
10283,10,0.000945970008615
10284,2,0.000781235052273
10285,2,0.00108399707824
10286,10,0.00405468093231
10287,10,0.00724815996364
10288,10,0.008361059241
10289,10,0.00206426647492
10290,2,0.00023499217059
10291,2,0.000255465856753
10292,2,0.000693220819812
10293,10,0.000230983248912
10294,10,0.000632083276287
10295,2,0.001045482466
10296,10,0.00164721684996
10297,2,0.00167025800329
10298,2,0.000245686911512
10299,2,0.000404963968322
10300,2,0.00039244472282
10301,2,0.000787615310401
10302,2,0.000540580658708
10303,2,0.000556184793822
10304,2,0.000428558792919
10305,2,0.00043268527952
10306,2,0.000493968604133
10307,10,0.00110383657739
10308,10,0.000205442280276
10309,10,0.000205256859772
10310,2,0.0056503387168
10311,10,0.000568610033952
10312,2,0.00260656722821
10313,2,0.000861254287884
10314,0,0.00318307965063
10315,2,0.0011948524043
10316,10,0.000755036831833
10317,2,0.000281386775896
10318,2,0.000252206460573
10319,10,0.00176534580532
10320,10,0.00446591805667
10321,2,0.00332527444698
10322,10,0.000957520678639
10323,10,0.00455819023773
10324,10,0.00134341756348
10325,2,0.000222095099161
10326,10,0.00164246314671
10327,10,0.00107218674384
10328,2,0.00394770503044
10329,10,0.00239011016674
10330,2,0.00129185360856
10331,2,0.000351936818333
10332,2,0.0012236200273
10333,2,0.000539436936378
10334,10,0.00174344331026
10335,2,0.000915391312446
10336,10,0.000762244919315
10337,2,0.0006119623431
10338,2,0.000624032982159
10339,2,0.000455257744761
10340,10,0.0035527672153
10341,10,0.00144562416244
10342,10,0.000802706403192
10343,2,0.000936667376664
10344,10,0.00082743819803
10345,10,0.119196839631
10346,10,0.00123449740931
10347,10,0.00148084782995
10348,10,0.00102074479219
10349,10,0.000755006214604
10350,10,0.0351252779365
10351,10,0.000674829469062
10352,2,0.000599142280407
10353,2,0.000196612978471
10354,10,0.00124132202473
10355,5,0.00046733248746
10356,10,0.000287313072477
10357,10,0.000327221903717
10358,10,0.000620181439444
10359,10,0.000365802145097
10360,10,0.000993828172795
10361,2,0.000516612199135
10362,2,0.000140700649354
10363,10,0.00408513145521
10364,10,0.00149466225412
10365,2,0.0026523808483
10366,10,0.00016147311544
10367,10,0.00018440913118
10368,10,0.0150657631457
10369,10,0.00111726089381
10370,10,0.000641450344119
10371,2,0.00018575793365
10372,10,0.000666618114337
10373,2,0.000146195088746
10374,2,0.000458226393675
10375,10,0.014437597245
10376,10,0.00256287772208
10377,2,0.000181777897524
10378,10,0.00308907357976
10379,10,0.000297766498988
10380,10,0.0038613199722
