index,type_id,result_score
10151,2,0.993398427963
10152,10,0.0304113458842
10153,10,0.00788867007941
10154,10,0.000936253811233
10155,10,0.00166564946994
10156,2,0.997614502907
10157,10,0.00140131136868
10158,10,0.00794216338545
10159,10,0.590726912022
10160,2,0.99920552969
10161,2,0.994939088821
10162,2,0.989245295525
10163,10,0.00306613859721
10164,10,0.224426850677
10165,10,0.0339464582503
10166,2,0.925085544586
10167,10,0.0215451475233
10168,10,0.031665712595
10169,10,0.00395640498027
10170,2,0.696188032627
10171,2,0.986707687378
10172,10,0.0223938561976
10173,10,0.00438968930393
10174,2,0.865543782711
10175,10,0.135896638036
10176,10,0.087538279593
10177,10,0.087149143219
10178,2,0.94077950716
10179,10,0.0061708134599
10180,10,0.0116689037532
10181,10,0.00679597631097
10182,10,0.00477031385526
10183,10,0.00834830291569
10184,10,0.00409895181656
10185,10,0.00184952514246
10186,10,0.0274047777057
10187,2,0.231522187591
10188,2,0.637938797474
10189,2,0.915766179562
10190,2,0.872340261936
10191,2,0.808569669724
10192,2,0.910347402096
10193,10,0.138391420245
10194,10,0.635744392872
10195,10,0.0154057499021
10196,10,0.00719442171976
10197,10,0.0226995702833
10198,10,0.00047034554882
10199,10,0.00740085914731
10200,10,0.28236156702
10201,2,0.143123060465
10202,10,0.0121249658987
10203,10,0.000211305916309
10204,10,0.000174656364834
10205,10,0.000114181602839
10206,10,0.00313797406852
10207,10,0.00545663479716
10208,10,0.761737167835
10209,10,0.00824530236423
10210,10,0.00170457875356
10211,10,0.0066507961601
10212,10,0.00200143503025
10213,2,0.886280238628
10214,2,0.933896541595
10215,10,0.217503145337
10216,5,0.134920865297
10217,2,0.232424512506
10218,2,0.999599158764
10219,10,0.289649426937
10220,10,0.0571018382907
10221,10,0.241288974881
10222,10,0.0637150928378
10223,10,0.0970956981182
10224,10,0.365353107452
10225,10,0.157905176282
10226,2,0.950909495354
10227,2,0.847883403301
10228,2,0.910394966602
10229,10,0.00513556040823
10230,10,0.00318941799924
10231,5,0.0271494314075
10232,5,0.0399868637323
10233,10,0.0020497709047
10234,10,0.00685037625954
10235,10,0.00120608520228
10236,10,0.00523574836552
10237,10,0.00201160903089
10238,5,0.007009700872
10239,10,0.00296791247092
10240,10,0.00379471690394
10241,10,0.00295244157314
10242,2,0.988622248173
10243,5,0.0459623076022
10244,2,0.991205513477
10245,2,0.983254909515
10246,2,0.764524817467
10247,2,0.949335098267
10248,2,0.917553901672
10249,2,0.871690750122
10250,10,0.00315118464641
10251,10,0.0226724427193
10252,2,0.98331028223
10253,2,0.973380208015
10254,2,0.9519354105
10255,2,0.360324591398
10256,10,0.868723332882
10257,2,0.957202494144
10258,2,0.750545978546
10259,10,0.00815973244607
10260,10,0.235803514719
10261,10,0.0186667237431
10262,2,0.744295537472
10263,2,0.662697196007
10264,2,0.674112737179
10265,2,0.959935128689
10266,10,0.00439616246149
10267,10,0.0058600413613
10268,10,0.00217644125223
10269,2,0.627942621708
10270,2,0.709275007248
10271,10,0.00760830705985
10272,10,0.313386142254
10273,2,0.99345690012
10274,2,0.414854705334
10275,2,0.845015823841
10276,2,0.97569590807
10277,10,0.285928249359
10278,10,0.0148493209854
10279,10,0.0041799210012
10280,10,0.00459960801527
10281,5,0.0169476531446
10282,2,0.811958014965
10283,10,0.14210960269
10284,2,0.172887310386
10285,2,0.868093967438
10286,10,0.225486800075
10287,10,0.396833956242
10288,10,0.0283656846732
10289,10,0.00419158022851
10290,2,0.859942615032
10291,2,0.938730657101
10292,2,0.7295550704
10293,10,0.00137560919393
10294,10,0.0311140399426
10295,2,0.998303771019
10296,10,0.0012759482488
10297,2,0.99664247036
10298,2,0.973406374454
10299,2,0.944035828114
10300,2,0.948965251446
10301,2,0.650442004204
10302,2,0.822627663612
10303,2,0.867863416672
10304,2,0.969755172729
10305,2,0.959601163864
10306,2,0.922023415565
10307,10,0.0361902229488
10308,10,0.00362818548456
10309,10,0.00182745500933
10310,2,0.991996347904
10311,10,0.401412218809
10312,2,0.769425690174
10313,2,0.487072318792
10314,0,0.440714478493
10315,2,0.887947916985
10316,10,0.0560823939741
10317,2,0.891464591026
10318,2,0.85593432188
10319,10,0.107653036714
10320,10,0.0195053536445
10321,2,0.976095199585
10322,10,0.146526917815
10323,10,0.127062410116
10324,10,0.00763477152213
10325,2,0.796625852585
10326,10,0.0164686162025
10327,10,0.0237889140844
10328,2,0.913690388203
10329,10,0.0971929654479
10330,2,0.132288396358
10331,2,0.991046607494
10332,2,0.999016165733
10333,2,0.940900743008
10334,10,0.355797201395
10335,2,0.725634157658
10336,10,0.86796694994
10337,2,0.866319060326
10338,2,0.819460391998
10339,2,0.965721905231
10340,10,0.031180722639
10341,10,0.000165571298567
10342,10,0.00052197498735
10343,2,0.980595946312
10344,10,0.0366320982575
10345,10,0.00109793688171
10346,10,0.000994923757389
10347,10,0.00234031071886
10348,10,0.00288095627911
10349,10,0.00621174508706
10350,10,0.0155539186671
10351,10,0.0367813073099
10352,2,0.96860897541
10353,2,0.543189704418
10354,10,0.00440628547221
10355,5,0.0460942164063
10356,10,0.0220736358315
10357,10,0.00853272899985
10358,10,0.00130188453477
10359,10,0.0361859425902
10360,10,0.000591817777604
10361,2,0.985535264015
10362,2,0.998147249222
10363,10,0.0402085445821
10364,10,0.0353302881122
10365,2,0.0195464845747
10366,10,0.000981399090961
10367,10,0.00583547726274
10368,10,0.00977175217122
10369,10,0.00575686153024
10370,10,0.960078179836
10371,2,0.994976401329
10372,10,0.732631802559
10373,2,0.962706208229
10374,2,0.995678007603
10375,10,0.00342749385163
10376,10,0.326568216085
10377,2,0.99705016613
10378,10,0.0322056934237
10379,10,0.0153333507478
10380,10,0.020819356665
10381,2,0.994017958641
10382,2,0.839605927467
10383,10,0.00355479680002
10384,10,0.00052069692174
10385,2,0.998802304268
10386,10,0.00441795866936
10387,10,0.00583606678993
10388,10,0.00366847589612
10389,10,0.00419877748936
10390,10,0.000629308924545
10391,2,0.984767138958
10392,2,0.902786970139
10393,2,0.9852886796
10394,2,0.996032178402
10395,10,0.00174067879561
10396,10,0.0083973268047
10397,10,0.00104263622779
10398,2,0.214048027992
10399,2,0.86206561327
10400,10,0.0317266583443
10401,10,0.00877772737294
10402,10,0.0818360000849
10403,10,0.00343173323199
10404,10,0.0179841462523
10405,10,0.00127672683448
10406,10,0.0163001995534
10407,10,0.011836594902
10408,10,0.0334680862725
10409,10,0.00138381891884
10410,10,0.000528001284692
10411,10,0.0749037712812
10412,10,0.0109276548028
10413,10,0.00479502603412
10414,10,0.00405358336866
10415,10,0.0005276586744
10416,10,0.0319600887597
10417,10,0.00977878645062
10418,10,0.0140189882368
10419,10,0.0035961989779
10420,10,0.00611283909529
10421,10,0.00172558391932
10422,10,0.00187619880307
10423,10,0.000633227697108
10424,10,0.00420812843367
10425,10,0.000391873443732
10426,10,0.0142042329535
10427,10,0.00955613143742
10428,10,0.0567781664431
10429,10,0.0060241674073
10430,10,0.0127273630351
10431,10,0.0347446985543
10432,10,0.0337860174477
10433,10,0.00399678200483
10434,10,0.0135354343802
10435,10,0.0011390716536
10436,10,0.0498819574714
10437,2,0.00686847930774
10438,10,0.00375304184854
10439,2,0.0135658057407
10440,10,0.0467920266092
10441,10,0.00181809812784
10442,10,0.490583896637
10443,10,0.00395478541031
10444,10,0.0156918540597
10445,10,0.001197713078
10446,10,0.0386161096394
10447,2,0.998471677303
10448,10,0.0474094040692
10449,10,0.0302559863776
10450,10,0.00191528559662
10451,10,0.029737867415
10452,5,0.0101475631818
10453,10,0.0803033038974
10454,5,0.0109049603343
10455,2,0.7180377841
10456,2,0.183081895113
10457,10,0.00469899410382
10458,10,0.0154458424076
10459,10,0.0111328633502
10460,10,0.00279475003481
10461,2,0.968301832676
10462,2,0.855009555817
10463,2,0.478739082813
