type_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,label
10,0.0256727547161,0.0313774865548,-0.00729976757189,-0.0385777749367,0.00130369284027,-0.000556952230897,0.00263786833049,0.0100822180365,-0.000650681413093,0.00151912571087,0.00651012786776,0.0145450376446,0.00292752685323,-0.000673669659522,-0.00768366771267,0.0120184543399,-0.00574807056877,10
10,0.0256727547161,0.0286961333166,-0.00351269276454,-0.0379582504527,0.00272053224288,-0.00297513987258,0.00257562728213,0.00779342896107,-0.00101208723942,0.00123563084483,0.00229123605209,0.00815999703283,0.00219702127582,-0.000800426256289,-0.00371745158631,0.00827034538765,-0.00245184457445,10
10,0.0256727547161,0.047691386528,-0.00387210330704,-0.0388611921858,7.35060175549e-05,0.00174019984676,0.000794123360225,0.00535422375738,-0.0021121984986,0.0016435810786,-0.00527614623423,0.00290529551548,0.00122094287947,0.00254431472439,0.00202917790149,0.00283987289329,0.00271762524472,10
10,0.0256727547161,-0.0119154947594,-0.0121758058664,-0.0419146430383,0.0118817749293,-0.0191927219707,0.00655624665783,-0.00641839312122,6.44167893388e-05,0.00347557452747,-0.0103072680666,-0.0270519110026,-0.000386476268377,0.00198956001182,0.0137323621209,-0.0196395385621,0.00817216446714,5
10,0.0256727547161,-0.029329490907,-0.0376993865457,0.0231155327533,-0.00745216680633,0.0112641202328,-0.00396859111748,-0.0169868720582,-0.00180388250704,-3.4489807273e-05,0.00111309253551,0.00279134335579,-0.000430864903393,0.000514466776817,0.000261696163968,-0.000401012867722,-0.000774104301116,5
2,0.0256727547161,-0.0319389707726,-0.0461957825905,0.00517311036922,-0.00181505956458,0.00131527995232,-0.00133931080552,0.0169935224223,0.00300669273523,0.0032841506177,0.00119051389268,0.00892716801208,0.00278525271775,0.00333881801174,0.00465071401872,-0.00634767090121,0.00108746517639,5
2,0.0256727547161,-0.0155324769052,0.0207284606713,0.00487576405954,0.00661971874675,-0.0120143262202,0.000583396215784,0.0292185271122,0.00529703982658,0.0033783509402,-0.00452018166932,-0.00562934498406,0.00185114421122,-0.000115922632586,0.00661934914659,-0.00990284059901,0.00267566523894,10
2,0.0256727547161,-0.0200842578354,0.0239746712457,0.0240902960941,0.000200597126426,-0.000735349501058,-0.00200548723847,-0.0167118008027,-0.000874507387188,-0.000696909523922,-0.00552551970176,-0.00409460141864,-0.0017660536653,0.00087509959683,0.00402437855583,-0.00316450413406,0.00165025748432,2
2,0.0256727547161,-0.0176411088016,0.0299587677355,0.0200381849494,0.00185426683156,-0.00328460122944,-0.00140258511657,-0.0180012558993,-0.00105063806587,-0.000309974683752,-0.0066435033571,-0.00890488951817,-0.00184892128909,0.000828884554325,0.00553697259257,-0.00638463175018,0.00285773915418,2
2,0.0256727547161,-0.0263466409734,0.0213510609938,-8.98598851457e-05,0.00887586791432,-0.0155970652582,0.00226470036682,0.0208413983585,0.00297717706629,0.00264327831121,-0.0024476843609,0.00519936394065,0.00324549122372,0.00178023115292,0.00645683454575,-0.00691642153775,0.0018763371218,2
2,0.0256727547161,-0.0188694117547,0.0199505511436,0.00640135767452,0.00470397306696,-0.00867409319863,0.000909211165066,0.0313374810315,0.00487624669189,0.00150241153248,0.00844341115001,0.0167184216035,0.00440965161016,-0.00262742299666,-0.00487858687975,0.00574282819848,-0.00652056091629,10
10,0.0256727547161,-0.0295755864803,-0.054176738093,0.00110227760155,-0.00232844384154,0.00222406925415,-0.00174895480429,0.0123694943522,-0.00112572330598,0.00430902399545,-0.00408972523324,0.00965112476667,0.00372649893914,0.00659682076965,0.0125275554291,-0.0142242462947,0.00673809714715,5
10,0.0256727547161,-0.0176036495535,0.0236235645395,0.00374779884399,0.00786896929035,-0.0140873552034,0.000948838480089,0.0277066827574,0.0049360524629,0.00360620772482,-0.00639759083148,-0.0069846568189,0.00186428972948,0.000810381300122,0.00881651063194,-0.0123801161609,0.00413297608065,10
10,0.0256727547161,-0.025980832544,-0.00447301587184,-0.0335475262648,0.0132034795013,-0.0216642860897,0.00681352805499,-0.00529581577887,0.0011940720189,0.00216878222394,-0.00401787037189,-0.0217778490946,0.00133697740654,-0.00255487703144,0.00872958227145,-0.0144641357222,0.00342036399691,10
10,0.0256727547161,-0.0254573765641,-0.00949143255124,-0.0308116244893,0.00966575190987,-0.015039163321,0.00620656683527,-0.0225087788904,-0.000934191702774,-0.00378725369125,0.00779280709959,-0.00780259584813,0.000745038635488,-0.00905308237089,-0.00777428709603,0.0117060538365,-0.00793518296682,10
10,0.0256727547161,-0.03326576965,-0.00556828771128,-0.010723712538,0.00311836893958,-0.00365326075487,0.0040579729876,-0.0514998876745,-0.00437379966686,-0.00726556264303,0.0224777197854,0.0122910417189,0.000553021477671,-0.0149693654209,-0.0268889004904,0.0381268376037,-0.0205791808539,5
10,0.0256727547161,-0.00703546977222,-0.00225004481851,-0.0222165911631,0.00114867006953,0.000597145737481,0.00417908787075,-0.0545426263815,-0.00496557187986,-0.00592669065258,0.0231096521258,0.0056560002989,-0.000337949657838,-0.015456991046,-0.0309615294672,0.0401198111244,-0.0220118039951,2
10,0.0256727547161,-0.0278282735964,-0.00961139335935,-0.0362788800704,0.0116914966485,-0.0184912437604,0.007375911841,-0.0121228518151,0.000445766830071,-0.00346479293957,0.0113804818508,-0.00309437207347,0.00233052886224,-0.00996279532945,-0.0106095914129,0.0147626573439,-0.0102828880323,10
10,0.0256727547161,-0.00625196745578,0.00734171822685,-0.0234996268785,0.00791817223397,-0.0123828017894,0.00417874618302,0.00354656685956,0.00190565334749,-0.00172667188755,0.00656729381702,-0.00504379543417,0.000924870617663,-0.00816867010774,-0.0085976064882,0.0121670493927,-0.00823694899947,2
2,0.0256727547161,-0.0310600181779,0.0207782323835,-0.00251475840083,0.00984455775354,-0.017114643486,0.0028762047931,0.0134607047867,0.00103797097203,0.00228474265057,-0.00462917644973,0.00997507415355,0.00347146922687,0.0039718700607,0.00915353251957,-0.00721955184853,0.0034031172087,2
10,0.0256727547161,-0.0375625583299,-0.00980033457669,-0.0256697470711,0.00915261604411,-0.0146218522324,0.00687121410162,-0.00735225878471,0.000886591403757,-0.00217124791538,0.021990676593,0.018527371651,0.00447627706347,-0.0101669970877,-0.020917304918,0.028152753604,-0.0179373637491,10
10,0.0256727547161,-0.0137583562388,-0.0020506661789,-0.0209131542874,0.00157721712559,-0.000181726166741,0.00474283736821,-0.0525923152516,-0.00475517450339,-0.00769068615263,0.0280624472838,0.0137735782071,0.0003743477321,-0.0162654242161,-0.0353809918577,0.046732494457,-0.0255805138256,2
10,0.0256727547161,-0.0246561325951,-0.00601016848618,-0.0306412017533,0.00780251806371,-0.0116517594962,0.00684243396434,-0.0153018195816,-0.000574812323967,-0.00309984109804,0.0243439146318,0.0187827203096,0.0039919537521,-0.0119111920374,-0.0260636548454,0.0346649957332,-0.0201924650326,10
10,0.0256727547161,-0.0206002963028,-0.00597834898459,-0.0163262434038,0.00140955713775,-0.000374748855296,0.00425323450671,-0.0500082890876,-0.0042531292757,-0.00624978711133,0.0253764864807,0.0139709100814,0.00066583926893,-0.0138849042,-0.0309820588278,0.0408075010247,-0.0231428804742,5
10,0.0256727547161,-0.0344393176265,-0.007872433727,-0.0264708542729,0.00844664496279,-0.0131091337325,0.00683234713747,-0.0114774353491,0.000113305457815,-0.0036972868839,0.0256881456653,0.0225420107906,0.00467754574819,-0.0124464915193,-0.0257427580504,0.0350939552439,-0.0206447325154,10
10,0.0256727547161,-0.0258408016434,-0.00758184904299,-0.0164478271614,0.003831156834,-0.00479324726618,0.00406257509896,-0.0521409509869,-0.00494637709752,-0.00643334387662,0.0129554270968,-0.000314878994365,-0.0010232764006,-0.0108721402091,-0.0160886648605,0.0236781613391,-0.0124811298709,5
10,0.0256727547161,-0.00680557814814,0.0233067245078,0.0021255500161,0.0018078327743,-0.00203755852839,0.000410337056822,-0.0291049070706,-0.00334047041053,-0.00329730275782,0.00147919381407,0.00028235295216,-0.000978226692802,-0.00535643033342,-0.00564886332423,0.0109766530488,-0.00490184580872,2
10,0.0256727547161,-0.0201855286355,-0.00539981425818,-0.040746016483,0.0127703019754,-0.0201369315425,0.00766731368296,-0.0079576761985,0.00128003012888,-0.0019855282577,0.0093867117528,-0.0126884214983,0.00193270708192,-0.0120737060269,-0.00913078468246,0.0107516564021,-0.00869447185841,10
10,0.0256727547161,-0.0246132164651,-0.00745298696017,-0.0324798462922,0.011140803078,-0.0177091468514,0.0065890497611,-0.0131590506121,0.000828393123721,-0.00183414407005,0.00646802337201,-0.0143139098691,0.00104673526699,-0.0100800093834,-0.00594289384474,0.00707271984103,-0.00661802825628,10
10,0.0256727547161,-0.0275637905907,-0.00758480592525,-0.0139795906082,0.00218336373298,-0.00183653876147,0.00411107179986,-0.054757819014,-0.00493752754909,-0.00704472365755,0.0221423062536,0.0118999880287,5.85679525625e-05,-0.0137991360977,-0.0269307663704,0.0378300584784,-0.0208425773681,5
10,0.0256727547161,-0.0195132755576,-0.00815115710459,-0.0425012287765,0.0127592974825,-0.0201308361645,0.00768119759897,-0.0126210626816,0.000167109433953,-0.000579902987781,0.00428435709933,-0.0164196190547,0.00143868459521,-0.00876868567951,-0.00220252664334,0.00210548982503,-0.00401915594658,5
2,0.0256727547161,-0.0204580662349,0.0231937866222,0.00411351278007,0.00772398616488,-0.0138367174254,0.0011634018264,0.0268506021402,0.00453018344191,0.00320865514315,-0.00376744320789,-0.00166745285957,0.00241873926915,0.000809262523616,0.00661827218452,-0.00948172177976,0.00261315955322,10
2,0.0256727547161,-0.0145554007576,0.0218073254444,0.00420465587995,0.00303907594089,-0.00547854803655,0.00140119577979,0.033852841054,0.0049644886088,0.000261718637025,0.0209691247773,0.0301200554093,0.00630136473235,-0.00708986984311,-0.0166601890065,0.01857573485,-0.0155011389398,10
10,0.0256727547161,-0.0149200583284,-0.0366989024072,0.0149249219716,-0.00775764174242,0.0124355290586,-0.0042996514352,-0.0322903990835,-0.0038052595751,0.000473014275934,-0.00898597236134,-0.00569497166689,-0.00194550352475,0.00452474164454,0.0104304282411,-0.0107115265606,0.00733859330989,5
5,0.0256727547161,-0.0307154449749,-0.0365457707863,0.0209060621159,-0.00791125354309,0.0126145061432,-0.00353213329572,-0.0419761643167,-0.00210389305443,-0.000962410825837,-0.00136367979405,0.00279597668148,-0.00124597814344,0.00286727736436,0.00237329703246,-0.00130262951202,3.71043199249e-05,5
2,0.0256727547161,-0.0315037552767,0.0163939645277,-0.00612764253484,0.0086481014675,-0.0148592960764,0.0037470837616,0.0150390347787,0.0012438443982,0.000952637929537,0.00755714719149,0.0235505461809,0.00552939392375,-0.000658677277679,-0.00217052564553,0.00457198752838,-0.00530015259108,2
2,0.0256727547161,0.0253990612155,-0.00422471796148,0.00764926272406,-0.0068735020334,0.011054661258,-0.00429476512371,0.0462965081141,0.00839510121207,0.0028906487112,0.00673141983582,0.00258949816683,0.00315488951239,-0.00708857779317,-0.00862577983565,0.00636284603652,-0.00808341765508,10
10,0.0256727547161,-0.0322689003434,-0.0509112520884,0.00850433657097,-0.00354488325001,0.00424782523945,-0.0021931299229,0.00917259491745,0.00382619084712,0.00308638556049,0.000891875767839,0.0095062710899,0.0037996602336,0.00230308353175,0.00623289778233,-0.00732290486813,0.000886426427167,5
10,0.0256727547161,-0.0386915396024,-0.0409341880709,0.0045228079482,-0.000831630104903,0.000155205376536,-0.000576355680017,-0.00657119155008,0.000661357347126,0.00214766217737,-0.000568151694227,0.0104867534825,0.00337611669043,0.00426210689894,0.00757738390339,-0.00790317369227,0.0016332660123,5
10,0.0256727547161,-0.026664358187,-0.0467329774645,0.0263138070524,-0.00985431201479,0.0151537133156,-0.00528542773289,-0.0185050876083,0.00175272466741,0.000405140320101,-7.14978564362e-05,-0.000327667523025,-0.000588442147531,-7.08140839963e-05,0.00232953028969,-0.00385187209028,-0.000638200479837,5
10,0.0256727547161,-0.0283658140398,-0.0389497553273,0.0208493351684,-0.0076332653568,0.0118780263352,-0.00382832733558,-0.0334065918227,-0.00193370743327,-0.00025745767391,-0.00332806583779,-0.00421303631311,-0.00120487117449,0.00214054730292,0.0042928436224,-0.00644200918618,0.000969929250073,5
10,0.0256727547161,-0.0342693189186,-0.0476400005511,0.00178008092853,-0.000617424181196,-0.000577704353831,-0.000863247906509,0.0106941362267,0.00226862706555,0.00361283207055,-0.00133087608941,0.00884434147221,0.00427815457139,0.00402805473023,0.00893290774449,-0.0104814832348,0.00357471421268,5
10,0.0256727547161,-0.0358122868311,-0.0357138165526,0.0156270089336,-0.00437318530928,0.00633243342263,-0.00197477560618,-0.0209324576215,0.00022518918737,0.000256259182977,0.00162869801115,0.00657689446926,0.00166263724941,0.0012339862548,0.00188206793096,-0.00241198483086,-0.00291857468617,5
10,0.0256727547161,-0.0328576250338,-0.0496703326543,0.000314264825673,-0.000378802164236,-0.0010960931813,-0.000744808823088,0.0172878182312,0.00470582662695,0.00415782874588,-0.00218305883891,0.00869099789642,0.00331886167178,0.00568610906372,0.00935447810294,-0.0115652905616,0.00347148250578,5
2,0.0256727547161,-0.0374450309019,-0.0384510074571,-0.00261337890866,0.00201702969244,-0.00476298287227,0.0004917556413,0.0097543293343,0.00207347920715,0.00333503506697,-0.00100382680099,0.0129557891821,0.00377242677422,0.00574126089113,0.00884164807295,-0.0089577815462,0.00361029177661,5
2,0.0256727547161,-0.0392808554982,-0.0373000073734,-0.00104085755911,0.0020298159194,-0.00472831375643,0.000301624844553,0.00657194256855,0.00103264947723,0.00303387463824,9.53412792478e-06,0.0126218028497,0.00440524684644,0.00381528290404,0.00915794330493,-0.00900977533418,0.0040516275134,5
2,0.0256727547161,-0.032961808426,-0.0380439989035,-0.00179741683628,0.000798953648527,-0.0026387527741,0.00018750317688,0.0117555534422,0.0011271965482,0.00306836173572,0.00124107675373,0.012713860379,0.00415194991284,0.00336773358272,0.00611931229341,-0.00628189473305,0.000982976665485,5
10,0.0256727547161,0.0068602168806,-0.0155936049954,-0.00834690221714,-0.00409443516088,0.00808057385558,-0.000404137329826,-0.0325148642509,-0.0021956721644,-0.00276284730365,0.00583113745378,-0.0113187234794,-0.00313091733718,-0.00684276689856,-0.0110208292335,0.0126306668108,-0.00703011751603,5
10,0.0256727547161,0.0100072119043,-0.0143406215096,-0.0100709325661,-0.00513490070309,0.0103300125153,-0.000598179813733,-0.0438203951822,-0.00491849877083,-0.00574926860862,0.00704699468027,-0.000433909908909,-0.00343130754753,-0.00595921437334,-0.0147940466663,0.0225882556083,-0.00906150127756,5
5,0.0256727547161,0.00868085073329,-0.00307972938586,-0.032002605615,0.00564916192715,-0.00837987207832,0.00367130894111,0.00216420487545,0.000722183665222,0.0033127630624,0.00249787244348,-0.00754471553969,0.00146894521221,-0.00372374672809,-0.00392214915689,0.00316086710741,-0.00297558796803,10
5,0.0256727547161,0.00576902046353,0.00737766582185,-0.0345935160504,0.00777609911423,-0.011664186677,0.00511687461475,0.00711128108481,0.000954541332531,0.000406378479483,0.00975247976469,0.0008286500244,0.00290013919337,-0.00533676480119,-0.0110239428643,0.0125861564497,-0.00784110208866,2
10,0.0256727547161,0.022620789528,-0.024028049617,-0.0294463882278,-8.38608319123e-05,0.000991868174515,0.000765701160881,0.013880307184,0.00111164791835,1.32375208102e-05,0.00349761916506,-0.00112042079669,-0.00090874624437,-0.00455726264549,-0.00746031953128,0.0131282799551,-0.00119789751874,5
10,0.0256727547161,0.00503988582392,-0.0194480301071,-0.0154111580041,-0.00208015132231,0.00439230419956,0.00029415774134,-0.0102227614314,-0.00064648764436,-0.00282773426327,0.00870962330055,0.00835811909158,0.000502862350082,-0.00562170073449,-0.0122335271589,0.0190051099588,-0.00958134459206,5
10,0.0256727547161,0.013141579822,-0.0227350284881,-0.015692878734,-0.00544700831835,0.0105227377303,-0.000578396478814,-0.0192222936438,-0.00310230547202,-0.00270397453437,0.0137335471445,0.0150510287118,0.000285255322016,-0.00769665609467,-0.018194838034,0.0274432122169,-0.0116326066793,5
10,0.0256727547161,0.027937388289,-0.0152613774898,-0.0334834908711,0.00167852543832,-0.00181616848996,0.00137653465201,0.00879804722913,0.000359371309351,0.00359050716702,-0.00369416314924,-0.0125050824255,-0.000391604460631,-0.0026591393096,-0.000677974022757,0.0028816940399,0.00241953845029,5
10,0.0256727547161,0.0275246505871,-0.0343058770762,-0.0281514599094,-0.00320985902354,0.00602962233335,-8.72774819168e-05,0.0189325389591,0.00222583823453,0.00157574432742,0.00509190179518,0.00629726902937,0.000816586871886,-0.00158417109296,-0.00837403243483,0.0125504890384,-0.00447488368323,5
5,0.0256727547161,0.0240542105181,-0.0113796178866,-0.0415589772997,0.00485088050322,-0.00666768678362,0.00377180731269,0.0127800434583,0.00253385099479,0.00254093645215,0.00405188052649,-0.0152171901552,-0.000417623116532,-0.00624999657787,-0.00847155420614,0.0085832341773,-0.0049889822232,10
10,0.0256727547161,0.00294516902423,-0.015072769025,-0.019038668379,-0.00161042337826,0.00467360786179,0.00164156526146,-0.0460025265064,-0.00471546461116,-0.00762821469229,0.00915760680057,-0.00303373039982,-0.00320798450544,-0.00725367518208,-0.0163344648785,0.0241656031471,-0.0109938912282,5
10,0.0256727547161,0.0203476698637,-0.027225184169,-0.0364254198264,0.00169567281103,-0.00182772561429,0.00221963243563,0.00994733206353,0.00214794763092,0.000335108169404,0.00272607431305,-0.00984431104631,-0.000310465960029,-0.00429809608394,-0.00553435007001,0.00694483974843,-0.00374804622531,5
10,0.0256727547161,-0.0222970087321,-0.00259076190125,-0.0232818042256,0.00672304069465,-0.00989265922132,0.00523922079572,-0.03019874847,-0.00243985140993,-0.00334492494215,0.0123929797482,0.00026246991518,0.000710533218973,-0.00922006183888,-0.0141117222049,0.0190352858174,-0.0106182167882,2
2,0.0256727547161,-0.0105855151351,0.0202498629713,0.0113501316711,0.0042103147072,-0.00825438024182,-0.000883540155062,0.0348959491541,0.00609039392719,0.00329569993387,-0.00492681211235,-0.00302324368799,0.0014691547944,0.000678354705726,0.00585433123913,-0.00800423835599,0.00244298321044,10
5,0.0256727547161,-0.0330642410595,-0.0246337599761,-0.00921471948898,0.00421065856303,-0.00767840656275,0.00197307588038,0.00295735966139,-0.00235742840114,0.00165700927938,0.00255805991708,0.0102482296525,0.00318271727964,0.00114678592686,0.00394544395193,-0.00207460384733,0.00244007430309,5
2,0.0256727547161,-0.0315195122376,0.016465303348,0.0190236346575,0.00169704825392,-0.00317865873356,-0.000695924042316,-0.0240856010691,-0.00210128480079,-0.00175956688401,-0.00314695183619,0.00298941749137,-0.000921802993921,0.00120658824518,0.00341568861614,0.00125625608967,-0.000864008558662,2
2,0.0256727547161,-0.0229861394657,0.0222383145885,0.00182606011345,0.00572669192874,-0.0101285702515,0.00224738958778,0.0294569260935,0.00387718932015,0.000491259108102,0.0158542919115,0.0298703328164,0.00638042745213,-0.00350488857009,-0.010526297755,0.0135009200844,-0.0114297473995,10
2,0.0256727547161,-0.014673850643,0.0242982977712,0.00824952259719,0.0066540856006,-0.0122576210594,2.14532848383e-05,0.0329852734825,0.00593600207449,0.00383045755876,-0.00668036187509,-0.00771973528097,0.00167004707092,0.000665566109105,0.00831324007002,-0.0124913911717,0.00415506120312,10
2,0.0256727547161,-0.0093452779278,0.0251917718805,0.00821990742312,0.00512550116941,-0.00951427671303,-0.000182118695686,0.0363711479227,0.00638989254675,0.00324891721695,-0.000733761887471,-0.00216237905634,0.00232590161264,-0.00185451729208,0.00208955880918,-0.00607623377609,-0.000155005484583,10
2,0.0256727547161,-0.0277263474825,0.0220279386086,0.00462485770522,0.00809820423785,-0.014462889872,0.00148382358304,0.0197507582172,0.00267794722656,0.00240793425152,-0.00445787461144,0.00654001995112,0.00284319314764,0.0032486914343,0.0083206632624,-0.00694348111388,0.0028506626887,2
2,0.0256727547161,-0.0278712171893,0.0196503206593,0.00378692276378,0.00759316433095,-0.0135495655998,0.00168743779637,0.0191865631318,0.00260107278146,0.00211784954405,-0.00180069804211,0.00905265740901,0.00309031244074,0.00217769005651,0.00565351620695,-0.00455509650054,0.0011116908015,2
10,0.0256727547161,-0.0142256825688,-0.0151933530044,-0.0256697594222,0.00768044327271,-0.012778077436,0.00356107768253,0.00218940513272,0.000608420684357,0.0030902541462,-0.00690148734549,-0.0133424230152,0.000704989777664,0.000763501998061,0.0111836283722,-0.0133241565682,0.00730234026003,5
