test-merror-mean,test-merror-std,train-merror-mean,train-merror-std,nb,bst_nb,bst_merror
0.1639246,0.00789958083951,0.1097674,0.00268769615842,0,2825,0.1237316
0.1518084,0.00824839515542,0.0957786,0.00242703766761,1,2825,0.1237316
0.1479664,0.00850187279604,0.0933406,0.00361739688727,2,2825,0.1237316
0.1447154,0.00917339103276,0.0909762,0.0029369846033,3,2825,0.1237316
0.1445184,0.00726617614981,0.0903852,0.0034311908953,4,2825,0.1237316
0.1440256,0.00547091935967,0.0898682,0.00241082512016,5,2825,0.1237316
0.1447148,0.00606971532776,0.0890554,0.00297629343983,6,2825,0.1237316
0.1442224,0.00696311989269,0.0886614,0.00209453905192,7,2825,0.1237316
0.1433358,0.00625008244426,0.088341,0.0023423787055,8,2825,0.1237316
0.144124,0.00724665495246,0.0879226,0.00252377032236,9,2825,0.1237316
0.143631,0.00758486772462,0.0873558,0.00233703970013,10,2825,0.1237316
0.1430402,0.00744241416208,0.0871588,0.00222719612069,11,2825,0.1237316
0.1431384,0.00753450538788,0.086543,0.00213617976772,12,2825,0.1237316
0.1427444,0.00852381737486,0.0863462,0.00194730453705,13,2825,0.1237316
0.1415626,0.00880953555189,0.0859026,0.00164359807739,14,2825,0.1237316
0.141267,0.00714036971032,0.0860754,0.00133349414697,15,2825,0.1237316
0.1410698,0.00811480021689,0.085287,0.00155708098698,16,2825,0.1237316
0.1405772,0.0081914520178,0.085164,0.00135751935529,17,2825,0.1237316
0.140774,0.00857814709596,0.0849914,0.00109361393554,18,2825,0.1237316
0.1412668,0.0079007518984,0.0847698,0.00132777383616,19,2825,0.1237316
0.1406758,0.00775833751264,0.084499,0.00161334584017,20,2825,0.1237316
0.1414638,0.00724569211049,0.084499,0.00193087627776,21,2825,0.1237316
0.1410696,0.00681310368628,0.0840066,0.00193746995848,22,2825,0.1237316
0.1411682,0.00711226758214,0.0841542,0.00170057089238,23,2825,0.1237316
0.1406756,0.00735364852573,0.0838586,0.0017867448167,24,2825,0.1237316
0.1414638,0.00769486476554,0.0835632,0.00205639017698,25,2825,0.1237316
0.1406756,0.00780850962988,0.0837848,0.00165438597673,26,2825,0.1237316
0.1414638,0.00756226596729,0.0832922,0.00196152934212,27,2825,0.1237316
0.1410696,0.00728842986109,0.0832676,0.00204204109655,28,2825,0.1237316
0.1403802,0.0074429602283,0.0829968,0.00186357338466,29,2825,0.1237316
0.1404786,0.00756661080273,0.0831444,0.00192625622387,30,2825,0.1237316
0.1403804,0.00769939801803,0.082923,0.00195477702053,31,2825,0.1237316
0.1407742,0.00764946082806,0.0828738,0.00170757528677,32,2825,0.1237316
0.140577,0.00790780624447,0.0824302,0.00186419080568,33,2825,0.1237316
0.1404786,0.00828337461666,0.0819132,0.00177608101167,34,2825,0.1237316
0.1400846,0.00781971075168,0.0820856,0.00210807785435,35,2825,0.1237316
