test-merror-mean,test-merror-std,train-merror-mean,train-merror-std,nb,bst_nb,bst_merror
0.1354544,0.00588932544864,0.0620628,0.00165665028295,131,4124,0.1239286
0.1352574,0.0056767631129,0.0618904,0.00134224477648,132,4124,0.1239286
0.1355528,0.00606312270699,0.0614472,0.00138078331392,133,4124,0.1239286
0.1353558,0.00623629234081,0.06125,0.00159223214388,134,4124,0.1239286
0.1357498,0.00615035866922,0.0612256,0.00150584017744,135,4124,0.1239286
0.1354542,0.00574618354736,0.061127,0.00146115064247,136,4124,0.1239286
0.1356514,0.00570226399249,0.0607824,0.00125112486987,137,4124,0.1239286
0.1357498,0.0053963410715,0.0605604,0.00116249707096,138,4124,0.1239286
0.1356512,0.00531344782227,0.0601174,0.00112822295669,139,4124,0.1239286
0.1356514,0.00532239640012,0.060191,0.00115769719703,140,4124,0.1239286
0.1353558,0.00516651775957,0.060068,0.00111791538141,141,4124,0.1239286
0.1351586,0.00506343352282,0.059871,0.00113108496586,142,4124,0.1239286
