test-merror-mean,test-merror-std,train-merror-mean,train-merror-std,nb,bst_nb,bst_merror
0.161659,0.00745886709896,0.1097186,0.00396488862895,0,1836,0.1242242
0.1517096,0.0095033696466,0.096173,0.00243203059191,1,1836,0.1242242
0.1484584,0.00911047874922,0.0943012,0.00250138085065,2,1836,0.1242242
0.1453062,0.00983472922657,0.091149,0.00352414034908,3,1836,0.1242242
0.1439268,0.00696948670707,0.0907548,0.00378025234078,4,1836,0.1242242
0.1446162,0.00765030212214,0.0899172,0.00339265738913,5,1836,0.1242242
0.1456998,0.00740366545435,0.0886366,0.00347210274042,6,1836,0.1242242
0.1439268,0.00655216689043,0.0892032,0.00302547546015,7,1836,0.1242242
0.1435326,0.00668911732892,0.088415,0.0025662451169,8,1836,0.1242242
0.1444192,0.00669976287342,0.0883904,0.00270031365586,9,1836,0.1242242
0.1443206,0.00752715108391,0.0873558,0.0022371601999,10,1836,0.1242242
0.1436312,0.00735018811732,0.0867896,0.00190652926545,11,1836,0.1242242
0.1433358,0.00837810153674,0.0867896,0.00172115898162,12,1836,0.1242242
0.1431386,0.00844554061265,0.0864696,0.00199699860791,13,1836,0.1242242
0.14304,0.00920826606914,0.0861246,0.00209958420646,14,1836,0.1242242
0.142843,0.0085709747637,0.0861,0.00172514590687,15,1836,0.1242242
0.1425476,0.00859045215574,0.0857554,0.00148221909312,16,1836,0.1242242
0.1423504,0.00791063483167,0.0851146,0.00144937236071,17,1836,0.1242242
0.1413652,0.0079717350533,0.0849916,0.00129225889047,18,1836,0.1242242
0.1420548,0.00875658082587,0.0844252,0.00124952685445,19,1836,0.1242242
0.1417594,0.00873346171,0.0843512,0.00112382621432,20,1836,0.1242242
0.1417592,0.00842889799203,0.0844744,0.00167395013068,21,1836,0.1242242
0.1415622,0.00801048985768,0.0842774,0.00194898287319,22,1836,0.1242242
0.1414638,0.00821666127816,0.0841788,0.00207443711883,23,1836,0.1242242
0.1418578,0.00826892066475,0.084302,0.00181445606174,24,1836,0.1242242
0.1417594,0.00864401660341,0.0843514,0.00185234625273,25,1836,0.1242242
0.1419562,0.00774943482842,0.0842774,0.00208741443897,26,1836,0.1242242
0.1415624,0.00850333573605,0.0839818,0.00211052082672,27,1836,0.1242242
0.1412666,0.00860494240771,0.083711,0.00274266461676,28,1836,0.1242242
0.1407742,0.00888312290583,0.0834404,0.0025655228395,29,1836,0.1242242
0.1410696,0.00866156361404,0.0832678,0.0027713266426,30,1836,0.1242242
0.1411682,0.00796405613742,0.0830458,0.00298279234276,31,1836,0.1242242
0.1413652,0.00886951586954,0.08312,0.00288475655819,32,1836,0.1242242
0.1413652,0.00858849862083,0.0828244,0.00269752950679,33,1836,0.1242242
0.1410694,0.0084190931008,0.082529,0.00281316497916,34,1836,0.1242242
0.1415624,0.00816233884619,0.082258,0.00267983424861,35,1836,0.1242242
0.1416608,0.00866409726169,0.0818882,0.00248462298146,36,1836,0.1242242
0.1414636,0.00875224870762,0.0818146,0.00235655092031,37,1836,0.1242242
0.1409712,0.00872916294727,0.0816178,0.00241728115038,38,1836,0.1242242
0.1416608,0.00912602466357,0.0812482,0.00224842819765,39,1836,0.1242242
0.1416608,0.00934653382597,0.0810514,0.00244525660003,40,1836,0.1242242
0.1412668,0.00825841704929,0.080854,0.00229043506784,41,1836,0.1242242
0.140971,0.00856783683318,0.0808788,0.00227720121201,42,1836,0.1242242
0.1404784,0.008380500071,0.0807064,0.00238410013213,43,1836,0.1242242
0.140971,0.00893470923981,0.0802138,0.00234547661681,44,1836,0.1242242
0.1400844,0.00836310491624,0.079943,0.00235322791076,45,1836,0.1242242
0.1403798,0.00823794487479,0.0794998,0.00236452138074,46,1836,0.1242242
0.1408724,0.0087585327447,0.0793028,0.00217064832711,47,1836,0.1242242
0.1402816,0.00873909607683,0.0789822,0.00212910961672,48,1836,0.1242242
0.1404786,0.00882205607781,0.0789578,0.00221198367083,49,1836,0.1242242
0.1402816,0.00821245100077,0.07881,0.00231137569426,50,1836,0.1242242
0.1401832,0.00859385744355,0.0782682,0.00226169904276,51,1836,0.1242242
0.1405772,0.00827776166364,0.0779234,0.00239808828862,52,1836,0.1242242
0.1398876,0.00845321904602,0.0780958,0.00241212017943,53,1836,0.1242242
0.14038,0.00843767866181,0.0778496,0.00238539611805,54,1836,0.1242242
0.1398876,0.00856385008276,0.0778002,0.00229619157737,55,1836,0.1242242
0.1403802,0.00835310343286,0.0774062,0.00209455679321,56,1836,0.1242242
0.1403804,0.00838724187323,0.0772338,0.00225479678907,57,1836,0.1242242
0.1411684,0.00886910220034,0.0768152,0.00231429016331,58,1836,0.1242242
0.1404786,0.00861731595336,0.0767166,0.00220813184389,59,1836,0.1242242
0.1406756,0.00833739656248,0.0766182,0.00214035458745,60,1836,0.1242242
0.140183,0.00848056429726,0.0763718,0.00230066619917,61,1836,0.1242242
0.1397892,0.00849796971988,0.0760764,0.00229245166579,62,1836,0.1242242
0.1396906,0.00844242440535,0.0759286,0.00225381930065,63,1836,0.1242242
0.1392962,0.00821312825664,0.0756084,0.00205458965246,64,1836,0.1242242
0.1390008,0.00815418639473,0.075707,0.00216437002382,65,1836,0.1242242
0.1390996,0.0078894901635,0.0752882,0.0022349161416,66,1836,0.1242242
0.139198,0.00830224256451,0.0751648,0.00212447992695,67,1836,0.1242242
0.1391978,0.0075354214056,0.0749432,0.00206365146282,68,1836,0.1242242
0.139198,0.00780830414367,0.074845,0.00197089989599,69,1836,0.1242242
0.139198,0.0075822542822,0.0746478,0.00202613419101,70,1836,0.1242242
0.1388042,0.00751015193987,0.0746972,0.00191705277966,71,1836,0.1242242
0.1390012,0.00768943463201,0.0744016,0.00190117327985,72,1836,0.1242242
0.1390996,0.00762122729224,0.0742784,0.00225044320968,73,1836,0.1242242
0.1390994,0.00773572343353,0.0739828,0.00223012012233,74,1836,0.1242242
0.1385084,0.00711251116273,0.0737614,0.00211388643025,75,1836,0.1242242
0.1389026,0.00760519408299,0.0735642,0.00218372996499,76,1836,0.1242242
0.1386072,0.00719543297933,0.0732934,0.00225148107698,77,1836,0.1242242
0.1388038,0.00720120949286,0.0729978,0.00197585904356,78,1836,0.1242242
